-27.1009343, -52.615699000000006, -26.8526671, -52.981438300000036
-27.1009343, -52.615699000000006, -27.5953778, -48.548049900000024
-27.1009343, -52.615699000000006, -22.9068467, -43.17289649999998
-27.1009343, -52.615699000000006, -26.7247058, -53.51677319999999
